"","Ti","Ni","Cu","Hf","Zr","Nb","Co","Cr","Fe","Mn","Pd","dor.mix","ar_c.mix","A.mix","Dens.mix","S.mix","r.atom.mix","delta.r.mix","mismatch.x.mix","lamda.mix","H.mix","Tm.mix","ou.mix","x.mix","delta.x.mix","VEC.mix","ea.mix","energy.cohesive.mix","YM.mix","numa","anum","cs","volume","EBE","es"
"19436",0.315,0.435,0.05,0.2,0,0,0,0,0,0,0,0.655175533840029,0.667117117117116,0.668141095846567,0.664311468669764,0.625975677978663,0.596305970611173,0.679691624869807,0.753869659951005,0.573578948085533,0.390030668078722,0.666065367083697,0.422664597346321,0.343461811302907,0.718170643441488,0.675675675675675,0.283270616008098,0.652794292508918,0.463543788187372,0.5,0.00263330530634118,0.000306402751763147,0.000737499127141473,0.00539803666427518,-26.11
"19437",0.315,0.435,0.05,0,0.2,0,0,0,0,0,0,0.584600072385089,0.631081081081079,0.223040216098298,0.120393392135406,0.625975677978663,0.699468096081076,0.828105083618323,0.660456022026936,0.565141964546242,0.242426749624922,0.372786344680439,0.322516715471292,0.414400567510048,0.616065749183002,0.675675675675675,0.487417826576578,0.599636287333007,0.382077393075356,0.5,0.000943766062172405,0.000274430290709601,0.00084362174418464,0.00116187579024891,-22.54
"19438",0.315,0.435,0.05,0.15,0.05,0,0,0,0,0,0,0.637531668476294,0.658108108108107,0.5568658759095,0.5270750925601,0.765512056901243,0.622096501978649,0.718072320796214,0.734895014747678,0.571465189009405,0.353129688465272,0.592745611482882,0.480861726941602,0.361196500354693,0.693153712590167,0.675675675675675,0.334307418650218,0.639504791214941,0.443177189409368,0.75,0.00221092049529899,0.000298409636499762,0.000764029781402264,0.00433899644576862,-21.37
"19439",0.25,0.43,0.07,0.25,0,0,0,0,0,0,0,0.784382917119074,0.767567567567567,0.841297456874254,0.842400023280358,0.681245507360224,0.662494790312661,0.798561422356187,0.883758404308237,0.54125502036202,0.403825787662166,0.734555329260014,0.473025856396093,0.264838023173324,0.86525419309597,0.824324324324325,0.208860991914166,0.728824228859201,0.380448065173116,0.5,0.00332232052935377,0.000369814799519346,0.000841127862684126,0.00677690465810228,-19.8
"19440",0.22795,0.42195,0.0582,0.194,0.0679,0.03,0,0,0,0,0,0.89790716612378,0.901635135135136,0.757337961023707,0.705706552620376,0.967124912508657,0.786367331443401,0.841080646867251,0.88666543234167,0.487746402299986,0.404519057783955,0.788561148288236,0.663201411224775,0.190996689524709,0.837680330331285,0.687972972972973,0.116477367863853,0.87846191508708,0.286655804480652,1,0.00302171453914517,0.000289350772534589,0.000999389052093682,0.00581497464574564,-19.09
"19441",0.33,0.42,0.05,0.15,0.05,0,0,0,0,0,0,0.659790083242853,0.694594594594594,0.552730639525847,0.507733358701702,0.770758115766364,0.68882176473258,0.695522508772703,0.729742668780929,0.484938437361739,0.36777424763922,0.605140141596354,0.493191909810517,0.295578150863085,0.678695079066263,0.554054054054054,0.273908345393553,0.6481079946842,0.391853360488798,0.75,0.00218716134967787,0.000250450944919444,0.000828499271255988,0.00431640576461402,-21.81
"19442",0.235,0.415,0,0.24,0,0.05,0.06,0,0,0,0,0.925986246833153,0.940090090090088,0.850213398854451,0.83883104723379,0.835338109053855,0.676194720575067,0.768344824939422,0.852537815008302,0.458646532894415,0.397366737269438,1,0.604829849153083,0.206313549302433,0.789542116824579,0.513513513513513,0,1,0.509572301425661,0.75,0.003367198915527,0.000193433389373952,0.000893711619429012,0.00674573484093056,-21.35
"19443",0.39,0.41,0,0.15,0.05,0,0,0,0,0,0,0.754705030763663,0.858558558558557,0.529997677994001,0.431633410372444,0.588112913953216,0.922607773472478,0.626948451107453,0.678968464334284,0.411890891162125,0.277645397581855,0.726486276791776,0.355749311752698,0.039016315913926,0.611491583297775,0,0.00685650425105767,0.748968315031125,0.329124236252546,0.5,0.0020789252418483,0,0.00105878535023966,0.00421159538132238,-15.8
"19444",0.2,0.4,0.08,0.24,0.08,0,0,0,0,0,0,1,1,0.89214390520605,0.812857349280189,0.920482054842504,0.966884957724158,0.945145996407085,1,0.353456586321698,0.342599947047921,0.772844534962662,0.595149700568312,0.00591156301726112,0.976101918071827,0.675675675675675,0.0120916048534666,0.861439462824369,0.142566191446028,0.75,0.00354143265008191,0.000293613767341729,0.00119494066790603,0.00694590648090478,-25.42
"19445",0.3,0.4,0.1,0.15,0.05,0,0,0,0,0,0,0.609391965255158,0.603603603603604,0.567193128290385,0.547575714045394,0.867495875862028,0.588486281500553,0.70565441051156,0.735347487056373,0.38273267749771,0.49916159209249,0.508583066627873,0.61468757009015,0.420903286829036,0.700781198286427,0.864864864864864,0.420162040022719,0.564454081275792,0.351934826883911,0.75,0.00224787916626518,0.000404984506678246,0.000727152171979766,0.00437603478559648,-12.55
"19446",0.306,0.392,0.098,0.204,0,0,0,0,0,0,0,0.654415490408976,0.649189189189189,0.688787388791405,0.684368655676339,0.729852883414539,0.615428102188274,0.663250541276933,0.764432601671014,0.335899214472805,0.5359924102021,0.60180389874891,0.560287290082438,0.348309292977062,0.728785782447663,0.781081081081081,0.316241693290434,0.595033923200672,0.337596741344196,0.5,0.00270669466725977,0.00037802106452309,0.000755062420262118,0.00552747650358931,-18.17
"19447",0.315,0.385,0.1,0.2,0,0,0,0,0,0,0,0.649294245385451,0.649099099099099,0.674333111843799,0.664882336308017,0.732502267752466,0.629421012887014,0.645370814123614,0.752118154239929,0.295373764499854,0.550321021975112,0.594297352342159,0.569697200424269,0.337550248285646,0.71271221858545,0.743243243243243,0.308726164123934,0.586346786039029,0.320977596741344,0.5,0.00264650483168625,0.000365018930361314,0.000765091007572699,0.00541248432294845,-21.2
"19448",0.315,0.385,0.1,0.1,0.1,0,0,0,0,0,0,0.614006514657981,0.631081081081082,0.451782671969664,0.392012115381656,0.904498004745382,0.681002075621966,0.721455962883826,0.711249687648148,0.291443417741162,0.477622231047568,0.44765784114053,0.615800238018355,0.373019626389215,0.662316561129926,0.743243243243243,0.410799769408174,0.559767783451073,0.280244399185336,0.75,0.00180173520960186,0.000349032699834542,0.000818152316094281,0.00329440388593531,-17.25
"19449",0.315,0.385,0.1,0.15,0.05,0,0,0,0,0,0,0.631650380021716,0.64009009009009,0.563057891906732,0.528028045546938,0.872038646675045,0.65521154425449,0.683855863958044,0.733143509036602,0.293407195023483,0.51397162651134,0.520977596741344,0.628836006837402,0.355284937337431,0.687681482924582,0.743243243243243,0.359762966766054,0.573057284745051,0.30061099796334,0.75,0.00222412002064406,0.000357025815097929,0.00079162166183349,0.00435344410444188,-16.85
"19450",0.315,0.385,0.1,0.05,0.15,0,0,0,0,0,0,0.596362649294246,0.622072072072071,0.340507452032597,0.256826865721294,0.872038646675045,0.706792606989442,0.758206443304177,0.686436690074568,0.289482426117092,0.441272835583797,0.374338085539715,0.56283048864664,0.390754315441001,0.636608138671857,0.743243243243243,0.461836572050295,0.546478282157096,0.259877800407332,0.75,0.00137935039855967,0.000341039584571155,0.000844682970355071,0.00223536366742874,-15.89
"19451",0.315,0.385,0.1,0,0.2,0,0,0,0,0,0,0.578718783930511,0.613063063063062,0.229232232095529,0.122464709997547,0.732502267752466,0.732583138356918,0.794140169253091,0.65870451631586,0.287524213636587,0.404923440120025,0.3010183299389,0.448177131792539,0.408489004492787,0.610546418222826,0.743243243243243,0.512873374692415,0.533188780863118,0.239511201629328,0.5,0.000956965587517474,0.000333046469307768,0.000871213624615862,0.00117632344892218,-15.67
"19452",0.5,0.375,0.125,0,0,0,0,0,0,0,0,0.00882193268186757,0.027027027027028,0.015387083245509,0.00773097887404263,0.348880649713436,0.100581009090648,0.0575129389323266,0.00591833779772671,0.957424130269181,0.773298914482393,0.107652022112307,0.368324251909613,0.967722865925749,0.00892311870479833,0.898648648648648,0.961816677826246,0.0996712597048332,0.610590631364562,0.25,3.69586709661931e-05,0.000474258172294263,8.61715650390492e-05,4.0305836626877e-05,-19.17
"19453",0.2,0.37,0.11,0.24,0.08,0,0,0,0,0,0,0.996471226927253,0.989189189189189,0.895859114804389,0.812945933457178,0.972713732827234,0.986753983089665,0.92399557363016,0.998657178954841,0.183408866402344,0.438178448504104,0.729783726117738,0.678714091903182,0.00236462520690445,0.972739221093554,0.716216216216216,0.0273649337229677,0.821570958942435,0.0570264765784116,0.75,0.00354935236528895,0.00032878347450063,0.00121149579616477,0.00695457507610874,-29.28
"19454",0.21,0.37,0.12,0.23,0.07,0,0,0,0,0,0,0.922457473760406,0.905405405405405,0.855491658948961,0.792838514104005,0.969099968144689,0.895868150550677,0.894095819443682,0.966604624442146,0.190072971832198,0.478333774600653,0.677994374939385,0.694097008640288,0.0981319460865451,0.941837817063834,0.810810810810811,0.12051109829426,0.760719031964748,0.0977596741344197,0.75,0.00338831815607911,0.000377275040431841,0.00110590379220682,0.00664413380596649,-19
"19455",0.33,0.37,0.1,0.15,0.05,0,0,0,0,0,0,0.653908794788274,0.676576576576577,0.558922655523078,0.508733879069204,0.874969616912515,0.721936807008422,0.660420252433761,0.72769924545134,0.202918911628991,0.532256641073162,0.533372126854816,0.644415204371481,0.289666587845824,0.673062977670521,0.621621621621621,0.299363893509389,0.58166048821431,0.24928716904277,0.75,0.00220036087502293,0.00030906712351761,0.000856091151687212,0.00433085342328729,-17.34
"19456",0.2,0.37,0.13,0.25,0.05,0,0,0,0,0,0,0.913499819037279,0.881081081081082,0.903996974379003,0.86018025380619,0.940731867417052,0.847691437956234,0.891897501802268,0.97337711319164,0.193618896983966,0.511274380019416,0.684705654155756,0.698266709681089,0.133601324190114,0.961089416145786,0.905405405405406,0.145453535698356,0.747009862208855,0.111608961303463,0.75,0.00357575141597908,0.000424167983310374,0.00105783024668627,0.00708569987920684,-15.2
"19457",0.2655,0.3645,0.081,0.189,0,0.1,0,0,0,0,0,0.909744842562432,0.918513513513513,0.739278663289621,0.70479551285451,0.962215838361094,0.699164799432198,0.547259892051976,0.701544740461884,0.172907663330406,0.803476800370664,0.943937542430415,1,0.269153464175928,0.616222492312838,0.532432432432432,0.0344063392822984,0.990284675106666,0.212219959266803,0.75,0.00293531044623636,0.000250184507743993,0.000909985522752581,0.00567750470380877,-14.09
"19458",0.2,0.36,0.12,0.24,0.08,0,0,0,0,0,0,0.995294969236338,0.985585585585586,0.897097518003835,0.812975398061335,0.987046759120706,0.993376991544829,0.916896928962162,0.998131727241518,0.125468550901136,0.469684935133704,0.71543012316943,0.706165455115898,0.00118231260345222,0.971616648302731,0.729729729729728,0.0324560433461343,0.808281457648457,0.0285132382892064,0.75,0.00355199227035796,0.000340506710220264,0.00121701417225101,0.0069574646078434,-27.56
"19459",0.2,0.35,0.13,0.24,0.08,0,0,0,0,0,0,0.994118711545422,0.981981981981981,0.898335921203281,0.813004831023251,1,1,0.909773781282929,0.99756735317906,0.0668546338817914,0.501014914835407,0.701076520221124,0.733499593465915,0,0.970493237080355,0.743243243243243,0.0375471529693022,0.79499195635448,0,0.75,0.00355463217542697,0.000352229945939896,0.00122253254833726,0.00696035413957805,-26.42
"19460",0.5,0.35,0.15,0,0,0,0,0,0,0,0,0.00588128845457821,0.0180180180180195,0.0184830912441247,0.00902001300032805,0.37898539670282,0.117138530228563,0.0399175005788502,0.00458038204620998,0.955910836683435,0.849969111287618,0.0717680147415382,0.432418578728993,0.96476708441712,0.0060985228428916,0.932432432432433,0.974544451884163,0.066447506469888,0.539307535641548,0.25,4.35584336387267e-05,0.000503566261593345,9.99675052546597e-05,4.7529665963511e-05,-18.96
"19461",0.26,0.35,0.13,0.24,0,0,0.02,0,0,0,0,0.75,0.722522522522522,0.815542954751996,0.811217818222249,0.881556247036562,0.680403735294238,0.734039115709892,0.856357070517177,0.0896826333852533,0.613096814049951,0.62961885365144,0.719762823324603,0.279025774414754,0.826522168230919,0.878378378378379,0.257469375263529,0.625445897740784,0.232179226069247,0.75,0.00320088489617913,0.000431095349871977,0.000844523786429506,0.00651855994541129,-13.92
"19462",0.306,0.343,0.147,0.204,0,0,0,0,0,0,0,0.648651827723489,0.631531531531532,0.694855564468692,0.684872123741199,0.797006704721147,0.647880843618594,0.629274737990327,0.761905568153423,0.0506180744932118,0.687736298649722,0.531471244302202,0.698070423004013,0.342515961220144,0.72346623514867,0.847297297297297,0.341188130443954,0.52991536686018,0.197881873727088,0.5,0.00271963020209793,0.000435464919549293,0.000782102463084717,0.00554163520908911,-16.62
"19463",0.315,0.335,0.15,0.15,0.05,0,0,0,0,0,0,0.625769091567138,0.622072072072073,0.569249907903963,0.528975682733654,0.938026668306359,0.688326586530326,0.648977217608799,0.73041894459715,0,0.670400891359986,0.449209581999806,0.772191146555996,0.34937337432017,0.682186677040913,0.81081081081081,0.38521851488189,0.506609778275162,0.158044806517311,0.75,0.00223731954598913,0.000415641993696096,0.000819213542264711,0.00436789176311515,-14.73
"19464",0.5,0.3,0.2,0,0,0,0,0,0,0,0,0,0,0.0246751072413561,0.0115865240727191,0.41753811009934,0.150253572504405,0.00402058879928214,0.00117467649689508,0.952888495442139,1,0,0.561634154744163,0.958855521399856,0.000426181167279091,1,1,0,0.39674134419552,0.25,5.67579589837953e-05,0.000562182440191513,0.000127559385685885,6.1977324636779e-05,-17.76
"19465",0.51,0.294,0.196,0,0,0,0,0,0,0,0,0.0153094462540719,0.0257657657657658,0.0214229217058085,0,0.408939988003539,0.192087877624962,0,0,1,0.998445856499868,0.01400446125497,0.555362133028646,0.9155828801135,0,0.913513513513514,0.957697507312956,0.0110512694970976,0.373930753564155,0.25,3.98625665421067e-05,0.000525520684850114,0.000168331695153868,4.57610578398545e-05,-16.63
"19466",0.197,0.503,0,0.3,0,0,0,0,0,0,0,0.941983351429606,0.929639639639639,1,1,0.414088420137342,0.722456744120791,0.951067125813791,0.989737538815313,0.916695826358228,0.140414570646898,0.942143342061876,0.22447144357118,0.144360368881531,1,0.754054054054055,0.0403121226063963,0.931342239630692,0.512912423625255,0.25,0.00396856929024832,0.000289350772534589,0.000946666805333553,0.00811169432139383,-12.2
"19467",0.202,0.498,0,0.3,0,0,0,0,0,0,0,0.949402823018459,0.941801801801801,0.998621587872115,0.992616093170356,0.419794434971302,0.744698498372102,0.943203791090262,0.989773541988263,0.88945969507488,0.142692613185067,0.9462748520997,0.22890250459492,0.122487585717663,0.994373999786043,0.713513513513514,0.0201790981875076,0.934209974120444,0.495804480651731,0.25,0.00396064957504128,0.000273364542007817,0.000968156635284792,0.0081041640943423,-13.56
"19468",0.26,0.485,0,0,0.25,0,0.005,0,0,0,0,0.720095910242491,0.773423423423423,0.273526696119547,0.154395983403337,0.472873257924454,0.790096023306383,1,0.774449852056151,0.819339301579849,0,0.477470662399379,0.168752790583713,0.316268621423503,0.742389653949025,0.641891891891891,0.385407074497563,0.7607889767084,0.44582484725051,0.5,0.00117475775571111,0.000213149740356971,0.000978556651755025,0.00144502082600924,-26.42
"19469",0.3,0.48,0,0.22,0,0,0,0,0,0,0,0.730003619254434,0.754954954954953,0.727188395019507,0.720287292096423,0.438570400182577,0.633299908804677,0.751295013215265,0.807567905876418,0.807237491859448,0.213396875827376,0.78580157113762,0.248975425172602,0.270749586190588,0.773606840352492,0.567567567567567,0.179685676834601,0.766594390431559,0.558044806517312,0.25,0.00287617657269045,0.000228603096532851,0.000794221665951047,0.00591625807823166,-30.12
